item_nbr,line,qty,owner,reception_nbr,doctype,created_date,closed,status,expected_date,provider_id,reception_type,file_path
714572,2,400,TIENDA-COPEC,SCPC-00004,Cross-D,2024-04-02T10:20:49.463407,1,4,2024-04-02T10:20:49.485976,99520000-84-77,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
714525,1,440,TIENDA-COPEC,SCPC-00004,Cross-D,2024-04-02T10:20:49.463407,1,4,2024-04-02T10:20:49.485976,99520000-84-77,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
RXGRAFWPM35,1,1,RENOX-RX,RMA-659284,LI,2024-04-02T10:23:16.145967,1,4,2024-04-02T10:23:16.160875,76.350.162-0,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
714565,66,64,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
714564,65,240,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
714563,64,16,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
714559,63,64,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
714558,62,16,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
714557,61,32,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
714556,60,96,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
714555,59,84,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
714554,58,108,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
714553,57,144,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
714552,56,96,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
714551,55,336,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
714550,54,56,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
714549,53,42,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
714543,52,7,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
714531,51,128,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
714530,50,80,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
714509,49,176,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
713857,48,100,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
713856,47,96,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
713855,46,96,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
713854,45,96,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
713853,44,96,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
713777,43,300,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
713776,42,200,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
713775,41,200,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
713774,40,200,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
713773,39,100,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
713771,38,300,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
713768,37,100,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
713603,36,60,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
713589,35,32,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
713544,34,12,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
713518,33,15,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
713517,32,15,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
713428,31,33,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
713427,30,22,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
713404,29,10,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
713366,28,6,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
713319,27,4,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
713312,26,20,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
713307,25,20,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
713304,24,30,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
713302,23,30,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
713147,22,12,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
713116,21,60,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
713058,20,50,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712706,19,15,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712533,18,40,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712531,17,24,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712402,16,12,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712043,15,1,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712006,14,15,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711938,13,16,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711929,12,32,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711863,11,14,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711672,10,10,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711671,9,20,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711669,8,10,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711387,7,8,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711379,6,50,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
710520,5,50,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
710042,4,100,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
709764,3,300,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
709762,2,300,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
709728,1,24,TIENDA-COPEC,TCPC-00024,Traslado,2024-04-02T10:36:24.385842,1,4,2024-04-02T10:36:24.483221,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
RXGRAFWPM40,1,1,RENOX-RX,RMA-670720,LI,2024-04-02T10:36:32.809395,1,4,2024-04-02T10:36:32.818799,76.350.162-0,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
RXCARUMWP37,1,1,RENOX-RX,RMA-661513,LI,2024-04-02T10:41:50.368250,1,4,2024-04-02T10:41:50.379155,76.350.162-0,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
9789569518065,2,0,APPIA-CHILE,SBS-00131,NAC,2024-04-02T11:17:41.550397,1,4,2024-04-02T11:17:41.562807,77.173.503-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
9789569518072,1,225,APPIA-CHILE,SBS-00131,NAC,2024-04-02T11:17:41.550397,1,4,2024-04-02T11:17:41.562807,77.173.503-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
9781471534751,4,1,APPIA-CHILE,SBS-00132,LI,2024-04-02T11:22:58.142716,1,4,2024-04-02T11:22:58.158333,77173503-4-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
9781471566011,3,1,APPIA-CHILE,SBS-00132,LI,2024-04-02T11:22:58.142716,1,4,2024-04-02T11:22:58.158333,77173503-4-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
9781471534751,2,1,APPIA-CHILE,SBS-00132,LI,2024-04-02T11:22:58.142716,1,4,2024-04-02T11:22:58.158333,77173503-4-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
9781471566011,1,1,APPIA-CHILE,SBS-00132,LI,2024-04-02T11:22:58.142716,1,4,2024-04-02T11:22:58.158333,77173503-4-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
9781471552250,2,1,APPIA-CHILE,SBS-00133,LI,2024-04-02T11:29:36.443403,1,4,2024-04-02T11:29:36.457535,77173503-4-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
9781471532979,1,1,APPIA-CHILE,SBS-00133,LI,2024-04-02T11:29:36.443403,1,4,2024-04-02T11:29:36.457535,77173503-4-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
MKHZ3XTAWV-4,6,0,NATURACOM,NTCM-00108,LI,2024-04-02T11:37:22.754275,1,4,2024-04-02T11:37:22.772588,77564115-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
OMNIHACK_CL,5,58,NATURACOM,NTCM-00108,LI,2024-04-02T11:37:22.754275,1,4,2024-04-02T11:37:22.772588,77564115-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
FEM_CONTROLE_CL,4,4,NATURACOM,NTCM-00108,LI,2024-04-02T11:37:22.754275,1,4,2024-04-02T11:37:22.772588,77564115-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
GLADIATOR_20CAPS_CL,3,149,NATURACOM,NTCM-00108,LI,2024-04-02T11:37:22.754275,1,4,2024-04-02T11:37:22.772588,77564115-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
GLADIATOR_20CAPS_CL,2,3,NATURACOM,NTCM-00108,LI,2024-04-02T11:37:22.754275,1,4,2024-04-02T11:37:22.772588,77564115-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
PROSTABIOTIC,1,19,NATURACOM,NTCM-00108,LI,2024-04-02T11:37:22.754275,1,4,2024-04-02T11:37:22.772588,77564115-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
MKVCKNXYDL-1,1,132,CENCOSUD,CNCOR-00085,NAC,2024-04-02T13:09:32.507347,1,4,2024-04-02T13:09:32.518631,81201000-k,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
713560,12,2,TIENDA-COPEC,TCPC-00025,LI,2024-04-02T13:31:31.755035,1,4,2024-04-02T13:31:31.782833,99520000-88-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
713595,11,1,TIENDA-COPEC,TCPC-00025,LI,2024-04-02T13:31:31.755035,1,4,2024-04-02T13:31:31.782833,99520000-88-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
714563,10,2,TIENDA-COPEC,TCPC-00025,LI,2024-04-02T13:31:31.755035,1,4,2024-04-02T13:31:31.782833,99520000-88-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712354,9,2,TIENDA-COPEC,TCPC-00025,LI,2024-04-02T13:31:31.755035,1,4,2024-04-02T13:31:31.782833,99520000-88-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712359,8,1,TIENDA-COPEC,TCPC-00025,LI,2024-04-02T13:31:31.755035,1,4,2024-04-02T13:31:31.782833,99520000-88-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711433,7,1,TIENDA-COPEC,TCPC-00025,LI,2024-04-02T13:31:31.755035,1,4,2024-04-02T13:31:31.782833,99520000-88-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
713582,6,1,TIENDA-COPEC,TCPC-00025,LI,2024-04-02T13:31:31.755035,1,4,2024-04-02T13:31:31.782833,99520000-88-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
713597,5,1,TIENDA-COPEC,TCPC-00025,LI,2024-04-02T13:31:31.755035,1,4,2024-04-02T13:31:31.782833,99520000-88-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
714509,4,1,TIENDA-COPEC,TCPC-00025,LI,2024-04-02T13:31:31.755035,1,4,2024-04-02T13:31:31.782833,99520000-88-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712530,3,1,TIENDA-COPEC,TCPC-00025,LI,2024-04-02T13:31:31.755035,1,4,2024-04-02T13:31:31.782833,99520000-88-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
713573,2,1,TIENDA-COPEC,TCPC-00025,LI,2024-04-02T13:31:31.755035,1,4,2024-04-02T13:31:31.782833,99520000-88-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711425,1,1,TIENDA-COPEC,TCPC-00025,LI,2024-04-02T13:31:31.755035,1,4,2024-04-02T13:31:31.782833,99520000-88-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
714559,1,1,TIENDA-COPEC,TCPC-00026,LI,2024-04-02T14:27:40.764752,1,4,2024-04-02T14:27:40.776587,99520000-88-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
00-00000108,7,7,COLYNN,CLYN-00123,LI,2024-04-02T16:17:25.143276,1,4,2024-04-02T16:17:25.163908,77655209-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
00-00000110,6,13,COLYNN,CLYN-00123,LI,2024-04-02T16:17:25.143276,1,4,2024-04-02T16:17:25.163908,77655209-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
00-00000099,5,37,COLYNN,CLYN-00123,LI,2024-04-02T16:17:25.143276,1,4,2024-04-02T16:17:25.163908,77655209-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
00-00000109,4,42,COLYNN,CLYN-00123,LI,2024-04-02T16:17:25.143276,1,4,2024-04-02T16:17:25.163908,77655209-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
00-00000109,3,13,COLYNN,CLYN-00123,LI,2024-04-02T16:17:25.143276,1,4,2024-04-02T16:17:25.163908,77655209-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
BIOLICA2021,2,12,COLYNN,CLYN-00123,LI,2024-04-02T16:17:25.143276,1,4,2024-04-02T16:17:25.163908,77655209-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
BIOLICA2021,1,3,COLYNN,CLYN-00123,LI,2024-04-02T16:17:25.143276,1,4,2024-04-02T16:17:25.163908,77655209-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
9789810117610,6,2,APPIA-CHILE,SBS-00135,LI,2024-04-02T16:58:57.510395,1,4,2024-04-02T16:58:57.529419,77173503-4-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
9789810117603,5,2,APPIA-CHILE,SBS-00135,LI,2024-04-02T16:58:57.510395,1,4,2024-04-02T16:58:57.529419,77173503-4-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
9789815216264,4,1,APPIA-CHILE,SBS-00135,LI,2024-04-02T16:58:57.510395,1,4,2024-04-02T16:58:57.529419,77173503-4-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
9789810117580,3,1,APPIA-CHILE,SBS-00135,LI,2024-04-02T16:58:57.510395,1,4,2024-04-02T16:58:57.529419,77173503-4-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
9789810117610,2,1,APPIA-CHILE,SBS-00135,LI,2024-04-02T16:58:57.510395,1,4,2024-04-02T16:58:57.529419,77173503-4-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
9789814572101,1,5,APPIA-CHILE,SBS-00135,LI,2024-04-02T16:58:57.510395,1,4,2024-04-02T16:58:57.529419,77173503-4-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
OMNIHACK_CL,5,42,NATURACOM,NTCM-00109,LI,2024-04-03T09:06:00.456116,1,4,2024-04-03T09:06:00.473983,77564115-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
FEM_CONTROLE_CL,4,1,NATURACOM,NTCM-00109,LI,2024-04-03T09:06:00.456116,1,4,2024-04-03T09:06:00.473983,77564115-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
GLADIATOR_20CAPS_CL,3,78,NATURACOM,NTCM-00109,LI,2024-04-03T09:06:00.456116,1,4,2024-04-03T09:06:00.473983,77564115-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
GLADIATOR_20CAPS_CL,2,13,NATURACOM,NTCM-00109,LI,2024-04-03T09:06:00.456116,1,4,2024-04-03T09:06:00.473983,77564115-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
PROSTABIOTIC,1,10,NATURACOM,NTCM-00109,LI,2024-04-03T09:06:00.456116,1,4,2024-04-03T09:06:00.473983,77564115-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
9789814572095,4,130,APPIA-CHILE,SBS-00136,NAC,2024-04-03T09:30:21.164436,1,4,2024-04-03T09:30:21.181461,77.173.503-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
9789815216264,3,80,APPIA-CHILE,SBS-00136,NAC,2024-04-03T09:30:21.164436,1,4,2024-04-03T09:30:21.181461,77.173.503-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
9789815216288,2,80,APPIA-CHILE,SBS-00136,NAC,2024-04-03T09:30:21.164436,1,4,2024-04-03T09:30:21.181461,77.173.503-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
9789815216271,1,80,APPIA-CHILE,SBS-00136,NAC,2024-04-03T09:30:21.164436,1,4,2024-04-03T09:30:21.181461,77.173.503-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
9781471569203,1,1,APPIA-CHILE,SBS-00137,LI,2024-04-03T10:22:31.011041,1,4,2024-04-03T10:22:31.023655,77173503-4-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
9781471566028,2,1,APPIA-CHILE,SBS-00138,LI,2024-04-03T10:36:35.888276,1,4,2024-04-03T10:36:35.902118,77173503-4-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
9781471538537,1,1,APPIA-CHILE,SBS-00138,LI,2024-04-03T10:36:35.888276,1,4,2024-04-03T10:36:35.902118,77173503-4-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
9781471566028,2,1,APPIA-CHILE,SBS-00139,LI,2024-04-03T10:50:44.662998,1,4,2024-04-03T10:50:44.677229,77173503-4-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
9781471538537,1,1,APPIA-CHILE,SBS-00139,LI,2024-04-03T10:50:44.662998,1,4,2024-04-03T10:50:44.677229,77173503-4-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
OMNIHACK_CL,5,39,NATURACOM,NTCM-00110,LI,2024-04-03T11:37:33.161097,1,4,2024-04-03T11:37:33.182090,77564115-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
FEM_CONTROLE_CL,4,5,NATURACOM,NTCM-00110,LI,2024-04-03T11:37:33.161097,1,4,2024-04-03T11:37:33.182090,77564115-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
GLADIATOR_20CAPS_CL,3,97,NATURACOM,NTCM-00110,LI,2024-04-03T11:37:33.161097,1,4,2024-04-03T11:37:33.182090,77564115-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
